complete percentages,dataset 1,dataset 2,dataset 3,dataset 4,dataset 5,dataset 6,dataset 7,dataset 8,dataset 9,average
G2JG4TL_ls,0.057489552445036,0.151192336341194,0.304290481256878,0.143510918378987,0.332819596630202,0.695208313985575,11.2198449523049,0.293924993586384,1.13909046843613,1.59304129037392
G2JG4TL,0.172291786816314,0.235733875743603,0.26085311598286,0.484600194390081,0.463616408370572,0.463010871639768,11.6073000256281,0.402932415600398,0.633675275803051,1.63600155221941
control,6.25078866280536,6.51590098422395,6.31446927114475,7.10114083267221,6.0267030822498,5.89629206623312,16.1967854323388,9.80939539575417,7.11227421788159,7.91374999392264
